datetime,Temperature_C,Humidity_percent,Irradiance_Wm2,Solar_Generation_kW
2006-06-16 05:00:00,14.2,90.555,0.0,14.166666666666668
2006-06-16 06:00:00,13.8,91.845,0.0,663.3333333333334
2006-06-16 07:00:00,13.4,93.83,0.0,1727.5
2006-06-16 08:00:00,13.0,96.33,0.0,2638.333333333333
2006-06-16 09:00:00,12.75,98.09,0.0,3234.166666666667
2006-06-16 10:00:00,12.55,99.055,0.0,3790.8333333333335
2006-06-16 11:00:00,12.350000000000001,99.745,0.0,3903.333333333334
2006-06-16 12:00:00,12.65,97.53999999999999,0.0,3848.333333333333
2006-06-16 13:00:00,14.4,88.11,46.5,3860.0
2006-06-16 14:00:00,16.85,77.15,215.0,3542.5
2006-06-16 15:00:00,19.65,65.925,416.0,2927.5
2006-06-16 16:00:00,22.55,55.06999999999999,615.0,1988.3333333333333
2006-06-16 17:00:00,25.200000000000003,45.31,788.5,910.8333333333333
2006-06-16 18:00:00,27.5,37.885000000000005,921.0,47.49999999999999
2006-06-16 19:00:00,29.3,32.355000000000004,1003.5,0.0
2006-06-16 20:00:00,30.3,29.79,1028.5,0.0
2006-06-16 21:00:00,30.650000000000002,28.93,993.0,0.0
2006-06-16 22:00:00,30.25,30.015,899.0,0.0
2006-06-16 23:00:00,29.200000000000003,32.56,747.5,0.0
2006-06-17 00:00:00,27.4,37.8,486.0,0.0
2006-06-17 01:00:00,24.85,47.265,372.5,0.0
2006-06-17 02:00:00,21.65,62.0,174.5,0.0
2006-06-17 03:00:00,18.65,77.88,24.0,0.0
2006-06-17 04:00:00,17.05,84.56,0.0,0.0
2006-06-17 05:00:00,16.05,87.545,0.0,6.666666666666667
2006-06-17 06:00:00,15.4,88.88,0.0,568.3333333333334
2006-06-17 07:00:00,14.95,89.46000000000001,0.0,974.1666666666666
2006-06-17 08:00:00,14.3,91.15,0.0,1805.0
2006-06-17 09:00:00,13.65,93.145,0.0,2882.5000000000005
2006-06-17 10:00:00,13.149999999999999,94.98,0.0,4165.833333333334
2006-06-17 11:00:00,12.8,96.155,0.0,4386.666666666667
2006-06-17 12:00:00,12.85,94.795,0.0,4465.833333333333
2006-06-17 13:00:00,14.1,87.135,47.5,4277.5
2006-06-17 14:00:00,16.15,76.905,218.0,3836.6666666666665
2006-06-17 15:00:00,18.75,65.7,330.0,3213.3333333333335
2006-06-17 16:00:00,21.150000000000002,55.66,467.5,2227.5
2006-06-17 17:00:00,23.0,50.33,786.5,1034.1666666666667
2006-06-17 18:00:00,24.5,45.375,936.0,80.83333333333333
2006-06-17 19:00:00,25.3,42.32,1013.0,0.0
2006-06-17 20:00:00,25.45,40.57,1030.5,0.0
2006-06-17 21:00:00,25.25,39.775000000000006,988.5,0.0
2006-06-17 22:00:00,24.7,40.254999999999995,896.0,0.0
2006-06-17 23:00:00,23.950000000000003,41.165,757.0,0.0
2006-06-18 00:00:00,22.650000000000002,44.025,578.0,0.0
2006-06-18 01:00:00,20.65,51.025000000000006,377.0,0.0
2006-06-18 02:00:00,18.0,63.135000000000005,176.0,0.0
2006-06-18 03:00:00,15.5,77.045,24.0,0.0
2006-06-18 04:00:00,14.05,85.82,0.0,0.0
2006-06-18 05:00:00,13.4,89.1,0.0,14.166666666666668
2006-06-18 06:00:00,13.0,90.53,0.0,660.8333333333333
2006-06-18 07:00:00,12.649999999999999,91.57,0.0,1336.6666666666667
2006-06-18 08:00:00,12.350000000000001,92.60499999999999,0.0,2583.3333333333335
2006-06-18 09:00:00,12.05,93.69,0.0,3253.3333333333335
2006-06-18 10:00:00,11.850000000000001,94.025,0.0,4196.666666666666
2006-06-18 11:00:00,11.7,94.25,0.0,4580.833333333334
2006-06-18 12:00:00,11.8,93.265,0.0,4772.5
2006-06-18 13:00:00,12.850000000000001,87.57,45.0,4595.833333333333
2006-06-18 14:00:00,14.6,79.225,211.0,4095.833333333333
2006-06-18 15:00:00,16.35,72.11,350.0,3324.1666666666665
2006-06-18 16:00:00,18.15,64.61,524.0,2280.0
2006-06-18 17:00:00,19.85,57.33,675.0,1001.6666666666667
2006-06-18 18:00:00,21.1,53.18,921.0,74.16666666666667
2006-06-18 19:00:00,21.700000000000003,51.86,1001.5,0.0
2006-06-18 20:00:00,21.55,53.165,1025.5,0.0
2006-06-18 21:00:00,20.900000000000002,55.89,990.5,0.0
2006-06-18 22:00:00,20.05,58.795,898.5,0.0
2006-06-18 23:00:00,19.2,61.504999999999995,757.5,0.0
2006-06-19 00:00:00,18.049999999999997,65.82499999999999,568.0,0.0
2006-06-19 01:00:00,16.5,72.005,374.5,0.0
2006-06-19 02:00:00,14.850000000000001,79.17500000000001,173.0,0.0
2006-06-19 03:00:00,13.35,87.485,22.5,0.0
2006-06-19 04:00:00,12.850000000000001,89.64500000000001,0.0,0.0
2006-06-19 05:00:00,12.649999999999999,89.58500000000001,0.0,13.333333333333334
2006-06-19 06:00:00,12.45,90.125,0.0,709.1666666666666
2006-06-19 07:00:00,12.3,90.64,0.0,1790.0
2006-06-19 08:00:00,12.149999999999999,91.14,0.0,1955.0
2006-06-19 09:00:00,12.1,91.1,0.0,2776.666666666667
2006-06-19 10:00:00,11.95,91.28,0.0,3910.833333333333
2006-06-19 11:00:00,11.7,92.17,0.0,4509.166666666666
2006-06-19 12:00:00,11.9,90.675,0.0,4405.833333333333
2006-06-19 13:00:00,12.5,87.15,41.5,4012.5
2006-06-19 14:00:00,13.75,80.72999999999999,184.0,3630.0000000000005
2006-06-19 15:00:00,15.6,72.52000000000001,409.0,3011.6666666666665
2006-06-19 16:00:00,17.35,65.65,563.0,2135.0000000000005
2006-06-19 17:00:00,19.049999999999997,58.99,672.0,1053.3333333333335
2006-06-19 18:00:00,20.400000000000002,54.28,921.5,78.33333333333333
2006-06-19 19:00:00,21.35,51.035,984.5,0.0
2006-06-19 20:00:00,22.0,49.099999999999994,1028.5,0.0
2006-06-19 21:00:00,22.3,47.64,935.0,0.0
2006-06-19 22:00:00,22.3,46.74,871.5,0.0
2006-06-19 23:00:00,21.950000000000003,47.245000000000005,757.0,0.0
2006-06-20 00:00:00,21.15,49.09,578.0,0.0
2006-06-20 01:00:00,19.8,53.379999999999995,375.5,0.0
2006-06-20 02:00:00,17.4,63.305,175.5,0.0
2006-06-20 03:00:00,14.55,78.52000000000001,24.0,0.0
2006-06-20 04:00:00,13.3,84.985,0.0,0.0
2006-06-20 05:00:00,12.65,88.53999999999999,0.0,5.833333333333334
2006-06-20 06:00:00,12.05,92.275,0.0,410.0
2006-06-20 07:00:00,11.7,95.175,0.0,1221.6666666666667
2006-06-20 08:00:00,11.45,97.41,0.0,1440.8333333333333
2006-06-20 09:00:00,11.2,99.47,0.0,2608.3333333333335
2006-06-20 10:00:00,11.1,99.94,0.0,3689.166666666667
2006-06-20 11:00:00,11.1,99.1,0.0,4411.666666666666
2006-06-20 12:00:00,11.399999999999999,96.61500000000001,0.0,4775.833333333334
2006-06-20 13:00:00,12.75,89.465,39.0,4761.666666666667
2006-06-20 14:00:00,15.1,79.03,207.0,4445.833333333334
2006-06-20 15:00:00,17.55,69.665,192.0,3285.833333333333
2006-06-20 16:00:00,20.25,60.295,372.0,2110.0
2006-06-20 17:00:00,23.15,51.39,651.5,1007.5000000000001
2006-06-20 18:00:00,25.75,43.480000000000004,908.5,60.83333333333333
2006-06-20 19:00:00,27.75,36.245000000000005,996.5,0.0
2006-06-20 20:00:00,28.4,34.03,1003.5,0.0
2006-06-20 21:00:00,28.3,34.185,986.0,0.0
2006-06-20 22:00:00,27.85,34.37,894.5,0.0
2006-06-20 23:00:00,26.85,35.765,754.5,0.0
2006-06-21 00:00:00,25.25,38.885,575.5,0.0
2006-06-21 01:00:00,22.950000000000003,44.965,378.0,0.0
2006-06-21 02:00:00,19.75,56.675,178.5,0.0
2006-06-21 03:00:00,16.450000000000003,74.68,25.0,0.0
2006-06-21 04:00:00,14.85,82.16,0.0,0.0
2006-06-21 05:00:00,14.05,84.63,0.0,9.166666666666666
2006-06-21 06:00:00,13.4,86.67,0.0,647.5
2006-06-21 07:00:00,12.9,88.6,0.0,1839.9999999999998
2006-06-21 08:00:00,12.4,91.68,0.0,2860.8333333333335
2006-06-21 09:00:00,12.05,94.43,0.0,3453.333333333333
2006-06-21 10:00:00,11.95,95.225,0.0,3768.333333333333
2006-06-21 11:00:00,12.2,93.37,0.0,4097.5
2006-06-21 12:00:00,12.7,89.935,0.0,4186.666666666667
2006-06-21 13:00:00,13.95,84.66,45.5,4249.166666666667
2006-06-21 14:00:00,16.4,73.03999999999999,213.5,3896.6666666666665
2006-06-21 15:00:00,19.45,62.295,417.0,3120.8333333333335
2006-06-21 16:00:00,23.0,51.325,617.5,2073.333333333333
2006-06-21 17:00:00,26.2,42.269999999999996,792.5,984.1666666666667
2006-06-21 18:00:00,29.1,32.760000000000005,926.5,57.49999999999999
2006-06-21 19:00:00,30.85,26.185000000000002,1009.5,0.0
2006-06-21 20:00:00,31.4,24.37,1034.0,0.0
2006-06-21 21:00:00,31.35,24.16,998.5,0.0
2006-06-21 22:00:00,31.0,23.695,908.0,0.0
2006-06-21 23:00:00,30.1,25.0,767.0,0.0
2006-06-22 00:00:00,28.650000000000002,27.565,585.5,0.0
2006-06-22 01:00:00,26.1,34.155,385.0,0.0
2006-06-22 02:00:00,22.25,49.730000000000004,182.5,0.0
2006-06-22 03:00:00,18.700000000000003,67.065,26.0,0.0
2006-06-22 04:00:00,17.4,71.08,0.0,0.0
2006-06-22 05:00:00,17.15,69.6,0.0,6.666666666666667
2006-06-22 06:00:00,17.3,65.87,0.0,665.0
2006-06-22 07:00:00,17.15,64.125,0.0,2042.5
2006-06-22 08:00:00,16.4,67.03999999999999,0.0,3126.666666666667
2006-06-22 09:00:00,15.7,70.43,0.0,4064.166666666667
2006-06-22 10:00:00,15.1,73.445,0.0,4799.166666666667
2006-06-22 11:00:00,14.7,75.4,0.0,4244.166666666667
2006-06-22 12:00:00,14.65,75.565,0.0,3802.5
2006-06-22 13:00:00,15.95,74.97,46.0,4380.833333333333
2006-06-22 14:00:00,18.900000000000002,60.835,215.5,3099.1666666666665
2006-06-22 15:00:00,22.4,48.93,420.0,1687.5
2006-06-22 16:00:00,26.2,38.519999999999996,621.5,1442.5
2006-06-22 17:00:00,29.400000000000002,30.705,797.5,887.5000000000001
2006-06-22 18:00:00,31.900000000000002,24.36,929.5,60.0
2006-06-22 19:00:00,33.1,21.32,1011.0,0.0
2006-06-22 20:00:00,33.1,21.08,1033.0,0.0
2006-06-22 21:00:00,32.650000000000006,22.205,993.0,0.0
2006-06-22 22:00:00,32.0,23.415,899.0,0.0
2006-06-22 23:00:00,31.05,25.33,755.0,0.0
2006-06-23 00:00:00,29.5,28.63,575.5,0.0
2006-06-23 01:00:00,27.0,34.95,374.5,0.0
2006-06-23 02:00:00,23.3,49.285,176.0,0.0
2006-06-23 03:00:00,19.75,68.98500000000001,24.5,0.0
2006-06-23 04:00:00,18.200000000000003,74.61000000000001,0.0,0.0
2006-06-23 05:00:00,16.950000000000003,77.83,0.0,4.166666666666667
2006-06-23 06:00:00,15.7,80.8,0.0,495.83333333333337
2006-06-23 07:00:00,14.85,82.275,0.0,1179.1666666666667
2006-06-23 08:00:00,14.3,84.305,0.0,1666.6666666666667
2006-06-23 09:00:00,13.8,88.0,0.0,1684.9999999999998
2006-06-23 10:00:00,13.35,90.985,0.0,1900.0000000000002
2006-06-23 11:00:00,12.9,93.62,0.0,3603.3333333333335
2006-06-23 12:00:00,13.0,92.86500000000001,0.0,3046.666666666667
2006-06-23 13:00:00,14.4,85.825,42.0,2767.5
2006-06-23 14:00:00,16.5,76.575,203.0,2184.1666666666665
2006-06-23 15:00:00,19.3,63.760000000000005,400.0,2091.6666666666665
2006-06-23 16:00:00,22.2,53.88,596.0,1164.1666666666667
2006-06-23 17:00:00,24.9,45.915,769.0,845.8333333333334
2006-06-23 18:00:00,26.950000000000003,39.58,410.0,62.5
2006-06-23 19:00:00,28.15,36.78,503.5,0.0
2006-06-23 20:00:00,28.700000000000003,35.585,1002.0,0.0
2006-06-23 21:00:00,28.75,35.665000000000006,970.0,0.0
2006-06-23 22:00:00,28.5,36.6,877.5,0.0
2006-06-23 23:00:00,28.0,38.0,738.0,0.0
2006-06-24 00:00:00,26.650000000000002,41.644999999999996,562.0,0.0
2006-06-24 01:00:00,24.450000000000003,48.525,291.5,0.0
2006-06-24 02:00:00,21.35,61.36,170.0,0.0
2006-06-24 03:00:00,18.35,76.47,23.5,0.0
2006-06-24 04:00:00,16.85,82.41499999999999,0.0,0.0
2006-06-24 05:00:00,16.05,85.545,0.0,12.500000000000002
2006-06-24 06:00:00,15.45,88.135,0.0,616.6666666666667
2006-06-24 07:00:00,15.05,89.32,0.0,1245.8333333333333
2006-06-24 08:00:00,14.850000000000001,89.255,0.0,1248.3333333333333
2006-06-24 09:00:00,14.7,89.275,0.0,1914.1666666666665
2006-06-24 10:00:00,14.45,89.91,0.0,2326.6666666666665
2006-06-24 11:00:00,14.2,90.16499999999999,0.0,2488.3333333333335
2006-06-24 12:00:00,14.0,89.94,0.0,3356.666666666667
2006-06-24 13:00:00,14.7,85.89000000000001,38.5,3074.9999999999995
2006-06-24 14:00:00,16.4,77.98,193.5,3378.3333333333335
2006-06-24 15:00:00,18.75,67.91499999999999,386.0,2208.3333333333335
2006-06-24 16:00:00,21.0,60.11,577.5,1109.1666666666667
2006-06-24 17:00:00,23.0,53.135000000000005,746.5,548.3333333333334
2006-06-24 18:00:00,24.55,49.3,875.0,55.0
2006-06-24 19:00:00,25.75,46.265,956.5,0.0
2006-06-24 20:00:00,26.45,44.7,982.5,0.0
2006-06-24 21:00:00,26.5,45.185,946.0,0.0
2006-06-24 22:00:00,26.05,46.47,856.5,0.0
2006-06-24 23:00:00,25.400000000000002,47.945,718.5,0.0
2006-06-25 00:00:00,24.55,49.94,542.5,0.0
2006-06-25 01:00:00,23.200000000000003,53.81,348.5,0.0
2006-06-25 02:00:00,20.950000000000003,63.385000000000005,159.0,0.0
2006-06-25 03:00:00,18.35,78.74000000000001,21.5,0.0
2006-06-25 04:00:00,17.05,83.765,0.0,0.0
2006-06-25 05:00:00,16.200000000000003,85.68,0.0,0.8333333333333334
2006-06-25 06:00:00,15.6,86.60499999999999,0.0,232.5
2006-06-25 07:00:00,15.1,88.035,0.0,640.8333333333333
2006-06-25 08:00:00,14.7,89.36500000000001,0.0,917.5
2006-06-25 09:00:00,14.45,89.91,0.0,1924.1666666666665
2006-06-25 10:00:00,14.25,90.44,0.0,2785.833333333333
2006-06-25 11:00:00,14.2,90.32,0.0,2949.9999999999995
2006-06-25 12:00:00,14.4,89.225,0.0,2696.666666666667
2006-06-25 13:00:00,15.2,85.235,34.5,3347.5
2006-06-25 14:00:00,17.05,76.73,101.5,2768.333333333333
2006-06-25 15:00:00,19.900000000000002,65.84,108.5,2287.5
2006-06-25 16:00:00,22.6,56.965,284.5,1250.8333333333333
2006-06-25 17:00:00,24.700000000000003,50.7,369.5,612.4999999999999
2006-06-25 18:00:00,26.1,46.68,623.0,31.666666666666668
2006-06-25 19:00:00,26.55,45.565,786.0,0.0
2006-06-25 20:00:00,26.25,47.115,860.5,0.0
2006-06-25 21:00:00,25.450000000000003,49.34,793.5,0.0
2006-06-25 22:00:00,24.5,51.555,637.0,0.0
2006-06-25 23:00:00,23.55,53.915,573.5,0.0
2006-06-26 00:00:00,22.55,56.894999999999996,379.5,0.0
2006-06-26 01:00:00,21.400000000000002,61.0,335.0,0.0
2006-06-26 02:00:00,20.1,66.36500000000001,152.0,0.0
2006-06-26 03:00:00,18.6,77.54,19.5,0.0
2006-06-26 04:00:00,18.0,81.5,0.0,0.0
2006-06-26 05:00:00,17.65,82.235,0.0,0.0
2006-06-26 06:00:00,17.3,83.75,0.0,279.99999999999994
2006-06-26 07:00:00,16.85,85.845,0.0,855.0
2006-06-26 08:00:00,16.4,87.48500000000001,0.0,865.8333333333334
2006-06-26 09:00:00,15.85,89.685,0.0,1309.1666666666667
2006-06-26 10:00:00,15.4,91.13499999999999,0.0,1937.5
2006-06-26 11:00:00,15.0,92.35,0.0,2298.3333333333335
2006-06-26 12:00:00,14.85,92.4,0.0,2441.666666666667
2006-06-26 13:00:00,15.8,86.77000000000001,21.0,1676.6666666666667
2006-06-26 14:00:00,17.55,78.79,83.5,1937.5
2006-06-26 15:00:00,20.25,69.92500000000001,130.0,2070.0
2006-06-26 16:00:00,22.95,62.440000000000005,284.5,2146.666666666667
2006-06-26 17:00:00,24.900000000000002,56.905,452.0,951.6666666666666
2006-06-26 18:00:00,25.55,54.925,612.0,83.33333333333333
2006-06-26 19:00:00,25.3,56.18,711.5,0.0
2006-06-26 20:00:00,25.450000000000003,56.21,752.5,0.0
2006-06-26 21:00:00,26.450000000000003,51.765,588.0,0.0
2006-06-26 22:00:00,27.6,45.864999999999995,714.5,0.0
2006-06-26 23:00:00,28.25,41.82,617.0,0.0
2006-06-27 00:00:00,27.9,40.84,528.0,0.0
2006-06-27 01:00:00,25.85,44.875,327.5,0.0
2006-06-27 02:00:00,22.200000000000003,57.845,40.5,0.0
2006-06-27 03:00:00,19.2,71.57499999999999,13.5,0.0
2006-06-27 04:00:00,18.15,77.5,0.0,0.0
2006-06-27 05:00:00,17.9,79.8,0.0,4.166666666666667
2006-06-27 06:00:00,17.6,82.45,0.0,616.6666666666667
2006-06-27 07:00:00,17.1,84.625,0.0,981.6666666666666
2006-06-27 08:00:00,16.700000000000003,86.77000000000001,0.0,1353.3333333333333
2006-06-27 09:00:00,16.5,87.59,0.0,1355.8333333333333
2006-06-27 10:00:00,16.450000000000003,87.85,0.0,1532.5
2006-06-27 11:00:00,16.400000000000002,88.08,0.0,2325.833333333333
2006-06-27 12:00:00,16.450000000000003,88.23,0.0,2567.5000000000005
2006-06-27 13:00:00,16.95,86.25999999999999,11.5,2001.6666666666665
2006-06-27 14:00:00,17.950000000000003,82.635,34.5,2465.0000000000005
2006-06-27 15:00:00,19.5,76.93,208.0,2156.6666666666665
2006-06-27 16:00:00,21.6,69.53,423.5,982.4999999999999
2006-06-27 17:00:00,23.6,62.135000000000005,355.5,458.3333333333333
2006-06-27 18:00:00,25.650000000000002,53.69499999999999,659.5,47.50000000000001
2006-06-27 19:00:00,27.35,46.989999999999995,690.5,0.0
2006-06-27 20:00:00,27.450000000000003,45.775000000000006,668.5,0.0
2006-06-27 21:00:00,26.200000000000003,50.760000000000005,686.0,0.0
2006-06-27 22:00:00,24.5,57.004999999999995,707.0,0.0
2006-06-27 23:00:00,22.9,62.115,627.5,0.0
2006-06-28 00:00:00,21.450000000000003,66.805,417.5,0.0
2006-06-28 01:00:00,20.1,71.11500000000001,262.0,0.0
2006-06-28 02:00:00,18.8,75.19500000000001,133.0,0.0
2006-06-28 03:00:00,17.700000000000003,80.27000000000001,16.0,0.0
2006-06-28 04:00:00,17.1,83.9,0.0,0.0
2006-06-28 05:00:00,17.05,85.47,0.0,9.166666666666666
2006-06-28 06:00:00,17.1,86.81,0.0,385.8333333333333
2006-06-28 07:00:00,17.1,87.19,0.0,922.5
2006-06-28 08:00:00,16.950000000000003,88.04,0.0,1352.5
2006-06-28 09:00:00,16.700000000000003,88.57,0.0,2299.166666666667
2006-06-28 10:00:00,16.35,89.19,0.0,2944.1666666666665
2006-06-28 11:00:00,16.0,89.655,0.0,3855.833333333333
2006-06-28 12:00:00,15.75,89.625,0.0,2491.6666666666665
2006-06-28 13:00:00,16.25,86.01,14.5,2485.8333333333335
2006-06-28 14:00:00,17.9,78.98500000000001,87.0,2895.0
2006-06-28 15:00:00,19.9,71.0,201.5,3360.8333333333335
2006-06-28 16:00:00,22.0,62.85,502.5,1380.8333333333333
2006-06-28 17:00:00,23.95,55.415,718.5,760.8333333333334
2006-06-28 18:00:00,25.55,49.36,867.0,65.83333333333334
2006-06-28 19:00:00,26.25,47.055,871.5,0.0
2006-06-28 20:00:00,26.25,47.35,624.0,0.0
2006-06-28 21:00:00,25.950000000000003,48.56,745.0,0.0
2006-06-28 22:00:00,25.400000000000002,50.555,860.0,0.0
2006-06-28 23:00:00,24.55,53.405,588.5,0.0
2006-06-29 00:00:00,23.400000000000002,57.120000000000005,559.5,0.0
2006-06-29 01:00:00,22.05,61.82,364.5,0.0
2006-06-29 02:00:00,20.05,70.63,171.0,0.0
2006-06-29 03:00:00,17.700000000000003,83.07,24.5,0.0
2006-06-29 04:00:00,16.450000000000003,89.245,0.0,0.0
2006-06-29 05:00:00,15.85,92.02000000000001,0.0,0.8333333333333334
2006-06-29 06:00:00,15.4,93.68,0.0,243.33333333333331
2006-06-29 07:00:00,14.95,95.33500000000001,0.0,1184.1666666666667
2006-06-29 08:00:00,14.7,95.9,0.0,1070.0
2006-06-29 09:00:00,14.7,95.16,0.0,2332.5
2006-06-29 10:00:00,14.8,94.1,0.0,2887.4999999999995
2006-06-29 11:00:00,14.9,93.41,0.0,3060.833333333333
2006-06-29 12:00:00,15.05,92.505,0.0,3572.5
2006-06-29 13:00:00,15.950000000000001,87.99000000000001,39.5,4295.0
2006-06-29 14:00:00,17.950000000000003,78.61,198.5,3796.666666666667
2006-06-29 15:00:00,20.65,69.055,115.5,3072.5
2006-06-29 16:00:00,23.3,60.21,195.5,2070.8333333333335
2006-06-29 17:00:00,25.85,50.555,331.0,1034.1666666666667
2006-06-29 18:00:00,27.65,45.0,775.0,113.33333333333334
2006-06-29 19:00:00,28.9,40.61,979.0,0.0
2006-06-29 20:00:00,29.3,38.41,1004.5,0.0
2006-06-29 21:00:00,29.1,38.06,973.5,0.0
2006-06-29 22:00:00,28.450000000000003,38.71,887.0,0.0
2006-06-29 23:00:00,27.4,39.83,750.5,0.0
2006-06-30 00:00:00,25.75,43.17,576.0,0.0
2006-06-30 01:00:00,23.450000000000003,49.98,378.5,0.0
2006-06-30 02:00:00,20.5,61.269999999999996,180.5,0.0
2006-06-30 03:00:00,17.8,74.53999999999999,26.5,0.0
2006-06-30 04:00:00,16.3,82.975,0.0,0.0
2006-06-30 05:00:00,15.45,87.475,0.0,0.0
2006-06-30 06:00:00,14.85,90.28,0.0,152.5
2006-06-30 07:00:00,14.3,92.535,0.0,233.33333333333331
2006-06-30 08:00:00,13.850000000000001,94.63499999999999,0.0,635.8333333333334
2006-06-30 09:00:00,13.5,96.435,0.0,1735.0
2006-06-30 10:00:00,13.2,97.935,0.0,3468.3333333333335
2006-06-30 11:00:00,12.9,99.445,0.0,4239.166666666667
2006-06-30 12:00:00,13.0,98.275,0.0,4565.833333333333
2006-06-30 13:00:00,14.5,89.22999999999999,35.0,4412.500000000001
2006-06-30 14:00:00,16.4,78.79,204.0,4109.166666666667
2006-06-30 15:00:00,17.950000000000003,70.89,85.0,3498.333333333333
2006-06-30 16:00:00,19.25,64.53,145.0,2510.0000000000005
2006-06-30 17:00:00,20.55,57.97,251.5,1321.6666666666665
2006-06-30 18:00:00,21.55,52.89,695.5,187.5
2006-06-30 19:00:00,21.95,51.075,995.5,0.0
2006-06-30 20:00:00,21.95,50.849999999999994,1021.0,0.0
2006-06-30 21:00:00,21.8,50.775,991.0,0.0
2006-06-30 22:00:00,21.450000000000003,51.25,904.0,0.0
2006-06-30 23:00:00,20.7,53.239999999999995,766.0,0.0
2006-07-01 00:00:00,19.6,56.504999999999995,588.5,0.0
2006-07-01 01:00:00,18.15,62.14,388.0,0.0
2006-07-01 02:00:00,16.35,70.945,186.5,0.0
2006-07-01 03:00:00,14.55,81.45,27.0,0.0
2006-07-01 04:00:00,13.55,88.245,0.0,0.0
2006-07-01 05:00:00,13.1,90.71000000000001,0.0,7.5
2006-07-01 06:00:00,12.649999999999999,92.95500000000001,0.0,641.6666666666667
2006-07-01 07:00:00,12.6,93.755,0.0,1184.1666666666667
2006-07-01 08:00:00,12.9,92.995,0.0,2697.5
2006-07-01 09:00:00,13.0,92.93,0.0,2681.6666666666665
2006-07-01 10:00:00,13.0,92.87,0.0,3112.5000000000005
2006-07-01 11:00:00,13.0,92.64,0.0,4224.166666666666
2006-07-01 12:00:00,13.05,92.015,0.0,3820.8333333333335
2006-07-01 13:00:00,13.9,87.38,33.0,2702.5
2006-07-01 14:00:00,15.600000000000001,79.93,154.0,3608.333333333333
2006-07-01 15:00:00,17.700000000000003,72.21000000000001,225.0,2864.1666666666665
2006-07-01 16:00:00,19.95,63.824999999999996,501.5,2074.9999999999995
2006-07-01 17:00:00,22.05,56.585,725.0,959.1666666666666
2006-07-01 18:00:00,23.55,52.08,873.5,56.66666666666667
2006-07-01 19:00:00,24.5,49.245000000000005,994.5,0.0
2006-07-01 20:00:00,24.9,47.61,1021.5,0.0
2006-07-01 21:00:00,24.9,47.63,987.0,0.0
2006-07-01 22:00:00,24.6,48.275000000000006,897.0,0.0
2006-07-01 23:00:00,23.85,50.17,758.0,0.0
2006-07-02 00:00:00,22.8,53.04,581.0,0.0
2006-07-02 01:00:00,21.1,58.754999999999995,381.5,0.0
2006-07-02 02:00:00,18.6,68.82000000000001,181.5,0.0
2006-07-02 03:00:00,16.05,81.36,26.5,0.0
2006-07-02 04:00:00,14.600000000000001,88.8,0.0,0.0
2006-07-02 05:00:00,14.0,90.66499999999999,0.0,0.0
2006-07-02 06:00:00,13.6,91.725,0.0,68.33333333333334
2006-07-02 07:00:00,13.2,93.275,0.0,921.6666666666667
2006-07-02 08:00:00,12.8,95.145,0.0,1778.3333333333333
2006-07-02 09:00:00,12.4,97.095,0.0,1884.1666666666665
2006-07-02 10:00:00,12.149999999999999,98.00999999999999,0.0,2541.6666666666665
2006-07-02 11:00:00,11.95,98.74000000000001,0.0,3974.1666666666665
2006-07-02 12:00:00,12.15,97.035,0.0,4524.166666666667
2006-07-02 13:00:00,13.7,88.29,33.5,4392.5
2006-07-02 14:00:00,15.65,79.1,201.5,3963.3333333333335
2006-07-02 15:00:00,17.5,71.02000000000001,277.5,3194.1666666666665
2006-07-02 16:00:00,19.45,62.03,177.0,2168.3333333333335
2006-07-02 17:00:00,21.1,53.9,283.5,1105.0
2006-07-02 18:00:00,22.15,50.33,618.0,115.83333333333334
2006-07-02 19:00:00,22.6,49.33,987.0,0.0
2006-07-02 20:00:00,22.5,49.58,1013.5,0.0
2006-07-02 21:00:00,22.15,50.230000000000004,979.5,0.0
2006-07-02 22:00:00,21.55,51.644999999999996,892.0,0.0
2006-07-02 23:00:00,20.6,54.68,751.5,0.0
2006-07-03 00:00:00,19.35,59.265,573.0,0.0
2006-07-03 01:00:00,17.8,65.475,374.0,0.0
2006-07-03 02:00:00,16.1,73.215,175.5,0.0
2006-07-03 03:00:00,14.45,82.98500000000001,24.5,0.0
2006-07-03 04:00:00,13.6,88.725,0.0,0.0
2006-07-03 05:00:00,13.2,90.41,0.0,2.5
2006-07-03 06:00:00,12.75,92.25,0.0,460.83333333333337
2006-07-03 07:00:00,12.2,95.065,0.0,1140.0
2006-07-03 08:00:00,11.850000000000001,96.94,0.0,2882.5000000000005
2006-07-03 09:00:00,11.55,98.525,0.0,2792.5
2006-07-03 10:00:00,11.3,99.50999999999999,0.0,3854.1666666666665
2006-07-03 11:00:00,11.05,100.0,0.0,2951.6666666666665
2006-07-03 12:00:00,11.25,98.44,0.0,4136.666666666667
2006-07-03 13:00:00,12.95,89.06,32.0,4266.666666666667
2006-07-03 14:00:00,15.149999999999999,78.72,103.0,3910.833333333333
2006-07-03 15:00:00,16.950000000000003,72.54,317.0,3230.8333333333335
2006-07-03 16:00:00,18.75,66.51,552.0,2191.666666666667
2006-07-03 17:00:00,20.6,59.245000000000005,779.5,1061.6666666666667
2006-07-03 18:00:00,22.1,53.739999999999995,913.0,84.16666666666667
2006-07-03 19:00:00,23.15,50.225,997.0,0.0
2006-07-03 20:00:00,23.700000000000003,47.77,1023.5,0.0
